Title,Artist,Tempo,Loudness,Energy,Danceability,Duration,Key,Mode,Year,Hotttnesss,AvgTimbre,AvgPitches,FilteredTerms
Gun Thirsty,Bounty Killer,96.006,-7.629,0.0,0.0,225.25342,7,1,2001,nan,11.272618966244167,0.40574600639705066,dancehall:1.000;reggae:0.945;jungle music:0.909;pop rap:0.899;hip hop:0.877;roots reggae:0.838;lovers rock:0.832;big beat:0.815;uk garage:0.803;dub:0.798;raga:0.794;ragga jungle:0.786;europop:0.786;grime:0.786;rock steady:0.786;bass music:0.786;dirty south rap:0.757;reggaeton:0.757;future jazz:0.757;dubstep:0.756;ballad:0.748;chanson:0.746;techno:0.739;electronic:0.737;jamaica:0.733;pop rock:0.722;breakbeat:0.716;soundtrack:0.711;disco:0.702;trance:0.701;rap:0.697;electro:0.683;ska:0.682;united states:0.675;drum and bass:0.660;funk:0.658;gangsta:0.648;rock:0.645;alternative rock:0.644;intelligent dance music:0.644;house:0.639;indie rock:0.638;male vocalist:0.619;pop:0.610;germany:0.610;alternative:0.564;experimental:0.564;ambient:0.564;90s:0.564
Hollow Dream,M.I.K.E.,135.053,-10.744,0.0,0.0,440.52853,6,1,2006,0.34092275586437804,2.8571797706303634,0.33889190239821637,progressive trance:1.000;hard trance:0.964;trance:0.961;progressive house:0.931;hard house:0.912;techno:0.894;downtempo:0.870;electronic:0.860;tech house:0.855;hardstyle:0.830;deep house:0.829;electro:0.806;zouk:0.797;tribal house:0.797;breakbeat:0.751;club:0.748;house:0.741;disco:0.734;belgium:0.720;nederland:0.715;dance:0.714;chill-out:0.693;hip hop:0.679;rap:0.676;intelligent dance music:0.668;electronica:0.647;germany:0.643;italy:0.629;vocal trance:0.629;ambient:0.610;hardcore:0.610;tribal:0.608;russia:0.577;experimental:0.577;progressive:0.577;00s:0.577;new york:0.577;uplifting trance:0.574;synthpop:0.546;tech trance:0.544;euro-trance:0.540;club music:0.531;taiwan:0.525
Jesus Hold My Hand (The Best of Homecoming - Volume 1 Version),Bill & Gloria Gaither,116.903,-12.493,0.0,0.0,196.17914,1,1,0,0.28517574266835705,7.848137897606682,0.37644638372931394,country gospel:1.000;southern gospel:0.936;hymns:0.936;gospel:0.817;christian:0.812;english:0.731;spiritual:0.720;piano:0.707;vocal:0.667;modern:0.665;trio:0.655;praise:0.568;church:0.534
Lonely,Gyptian,186.285,-5.863,0.0,0.0,253.70077,9,0,0,0.0,7.771128343406336,0.3298755293666751,reggae:1.000;lovers rock:0.760;roots reggae:0.750;contemporary reggae:0.548;rap:0.536;rock:0.490;roots:0.464;soul:0.365
Hold me,Les Hou-Lops,111.555,-9.6,0.0,0.0,150.46485,2,1,0,nan,8.773864501924994,0.27339176887130034,freakbeat:1.000;psychedelic rock:0.873;los angeles:0.819;chanson:0.666;game:0.638;rock:0.434;french:0.405;classic:0.395;country:0.349
Uptown,Camp Lo,90.983,-9.06,0.0,0.0,214.46485,9,0,2009,0.4137398358601097,8.831683709515964,0.44344477651390224,pop rap:1.000;jazz rap:0.979;hip hop:0.903;east coast hip hop:0.880;alternative hip hop:0.860;rap:0.777;acid jazz:0.774;underground hip hop:0.727;east coast rap:0.717;club dance:0.706;new york:0.682;r&b:0.666;70s:0.627;indie:0.627;soul:0.627;90s:0.627;underground rap:0.627;smooth:0.627;underground:0.627;new york city:0.621;east coast:0.615;alternative rap:0.600;drum and bass:0.598;american:0.592;indie hip hop:0.576;fm4:0.565;united states:0.564;conscious hip hop:0.539;conscious:0.524;conscious rap:0.518;bronx:0.493
That Blows My Mind (Slammin' and Way Out There!),The Gone Jackals,177.563,-5.376,0.0,0.0,228.93669,2,1,1998,0.3867901771390143,2.5209793146460617,0.3811688671005084,blues-rock:1.000;video game music:0.941;heavy metal:0.920;grindcore:0.904;hard rock:0.900;hardcore punk:0.899;rock:0.890;thrash metal:0.882;soundtrack:0.875;classic rock:0.854;punk:0.792;metal:0.727;pop:0.727;indie:0.678;hardcore:0.678;game music:0.675;game soundtrack:0.656;alternative:0.630;american:0.630;guitar:0.630;comedy:0.630;funny:0.630;composer:0.630;evil:0.537
You,Wonderland,123.976,-6.485,0.0,0.0,172.30322,4,0,0,nan,5.750976762207273,0.37666304954786833,happy hardcore:1.000;gabba:0.934;disco:0.911;hard trance:0.887;kraut rock:0.874;europop:0.861;pop rap:0.843;big beat:0.812;tribal house:0.812;electronic:0.812;power metal:0.806;trip hop:0.793;trance:0.791;hip hop:0.788;soft rock:0.783;pop rock:0.775;reggae:0.769;club:0.766;techno:0.762;psychedelic rock:0.758;hardcore:0.750;oldies:0.736;folk:0.735;alternative rock:0.723;heavy metal:0.720;classic rock:0.718;progressive rock:0.713;house:0.704;rock:0.702;electro:0.702;nederland:0.695;dance:0.685;pop:0.678;german:0.655;united states:0.654;swedish:0.637;punk:0.637;soul:0.637;country:0.637;canada:0.637;synthpop:0.626;vocal:0.606;metal:0.606;germany:0.606;dutch:0.606;christian:0.606;60s:0.606;psychedelic:0.606;italian:0.606;drum and bass:0.579
Ego Trip by Nikki Giovanni,Blackalicious,60.017,-5.625,0.0,0.0,104.93342,1,0,1999,0.6451314372414961,5.3460356501394015,0.35780908413826457,hip hop:1.000;trip hop:0.978;alternative hip hop:0.876;chill-out:0.876;future jazz:0.876;downtempo:0.850;california:0.836;post rock:0.823;rap:0.805;united states:0.802;underground rap:0.792;reggae:0.775;classic rock:0.773;underground hip hop:0.773;conscious:0.772;progressive rock:0.767;blues:0.766;west coast rap:0.762;funk:0.759;electronic:0.752;alternative rock:0.743;singer-songwriter:0.739;instrumental:0.737;dance:0.737;indie rock:0.736;punk:0.729;jazz:0.726;r&b:0.722;electronica:0.721;alternative rap:0.719;japan:0.703;indie:0.683;rock:0.676;drum and bass:0.673;breakbeat:0.667;american:0.649;alternative:0.649;pop:0.649;folk:0.649;experimental:0.649;ambient:0.649;soul:0.649;90s:0.649
Dedicated To The One I Love,The Shirelles,71.597,-11.539,0.0,0.0,127.29424,10,1,1960,0.0,14.098388968449536,0.31925195363614384,doo-wop:1.000;ballad:0.995;all-female:0.945;brill building pop:0.942;soft rock:0.893;pop rock:0.889;german pop:0.881;blues-rock:0.868;motown:0.868;easy listening:0.863;rock 'n roll:0.849;rock:0.845;r&b:0.842;chanson:0.837;classic rock:0.835;pop:0.831;rockabilly:0.823;country rock:0.817;oldies:0.813;disco:0.807;soul:0.793;jazz:0.783;soundtrack:0.780;blues:0.778;psychedelic rock:0.761;vocal:0.752;female vocalist:0.743;hip hop:0.735;singer-songwriter:0.721;united states:0.714;funk:0.708;surf music:0.696;funk soul:0.694;electronic:0.688;lounge:0.688;60s:0.679;electronica:0.673;country:0.656;synthpop:0.650;american:0.637;female:0.637;mellow:0.637;world:0.605;folk:0.605
Walking In Dub,Burning Spear,135.033,-13.615,0.0,0.0,146.88608,11,0,2009,0.5216592580484611,9.631530020664716,0.3489762854369899,roots reggae:1.000;dub:0.928;reggae:0.885;rock steady:0.843;lovers rock:0.754;dancehall:0.741;chill-out:0.728;ska:0.699;goa:0.696;united states:0.682;jamaica:0.681;political reggae:0.674;world music:0.666;trance:0.657;hip hop:0.655;germany:0.631;electro:0.629;rap:0.625;singer-songwriter:0.616;french:0.606;jazz:0.605;roots:0.598;male vocalist:0.595;electronic:0.587;psychedelic trance:0.574;raga:0.572;jamaican:0.571;rock:0.565;humorous:0.553;song writer:0.553;european:0.551;pop:0.543;folk:0.543;latin:0.543;acoustic:0.543;lounge:0.543;world:0.543;singer:0.543;70s:0.543;ethnic:0.543;canada:0.543;japan:0.543;groove:0.543
I Know Somethin (Bout You),Alice In Chains,114.758,-9.66,0.0,0.0,261.77261,3,0,1990,nan,8.472002014886405,0.37277991577219277,grunge:1.000;alternative metal:0.980;heavy metal:0.901;hard rock:0.884;alternative rock:0.864;rock:0.826;seattle:0.731;alternative pop rock:0.695;soundtrack:0.516;metal:0.483;heavy:0.480;acoustic:0.475;alternative:0.368;classic:0.368;beautiful:0.367;soul:0.344;guitar:0.343
Sweet & Dandy,Toots & The Maytals,163.748,-5.914,0.0,0.0,169.53424,4,1,1984,nan,6.8931982209647344,0.35043606453380505,reggae:1.000;rock steady:0.960;ska:0.884;soundtrack:0.467;blues:0.449;vocal:0.393;rock:0.376;soul:0.345
When I Grow Up,Fever Ray,122.934,-6.637,0.0,0.0,359.36608,0,1,2009,0.5159636307203983,7.9864399536032,0.4295938471933968,electronic:1.000;ambient:0.906;folk:0.906;electronic music:0.671;opera:0.642;vocal:0.499;electronica:0.486;pop:0.474;rock:0.424;instrumental:0.405;guitar:0.404;soul:0.358;80s:0.357
Somos Gitanos,Gipsy Kings,118.056,-5.057,0.0,0.0,222.92853,7,1,2001,0.5231661082108239,5.697427502507905,0.3972698153728729,flamenco:1.000;soundtrack:0.945;folk:0.870;spanish:0.783;acoustic:0.688;latin:0.688;french:0.615;salsa:0.583;rumba:0.583;cante jondo:0.583;spanish folk:0.519;guitar:0.452;rock:0.385;pop:0.376;electronic:0.376;progressive:0.376;soul:0.311
Gaviota Traidora,Flor Silvestre,109.518,-10.601,0.0,0.0,150.12526,9,1,0,nan,11.223685215115093,0.2815568564940686,ranchera:1.000;mexico:0.743;los angeles:0.739;folk:0.706;latin:0.706;traditional:0.706;mexican:0.689;regional mexican:0.612
I Remember,Patrick Lamb,93.041,-5.536,0.0,0.0,290.37669,5,1,2007,0.0,-0.3719984482871658,0.3920599683112025,bossa nova:1.000;smooth jazz:0.979;blues:0.897;jazz:0.854;funk:0.778;soul:0.744;contemporary jazz:0.726;male vocalist:0.641;crossover jazz:0.559;jazz vocal:0.455
Let Me Go Home Whiskey,Asleep At The Wheel,142.479,-16.261,0.0,0.0,254.58893,9,1,0,0.0,7.006876764937081,0.3338305627009673,western swing:1.000;honky tonk:0.851;southern rock:0.801;bluegrass:0.792;contemporary country:0.761;classic rock:0.729;country:0.687;jazz:0.665;texas:0.657;rock:0.650;pop:0.644;united states:0.638;swing:0.625;americana:0.611;american:0.592;classical:0.592;fiddle:0.573;punk:0.560;acoustic:0.560;female:0.560;epic:0.560;western:0.544;new traditionalist country:0.537;texas country:0.523;traditional country:0.513
The Last Round,Amoral,141.746,-5.532,0.0,0.0,520.88118,7,1,2004,0.4507622416414992,5.587668150526718,0.4170688284685438,death metal:1.000;technical death metal:0.975;speed metal:0.963;tech metal:0.962;melodic death metal:0.937;glam metal:0.921;rock:0.888;nu metal:0.875;progressive metal:0.875;pop rock:0.872;gothic metal:0.865;brutal death metal:0.859;power metal:0.848;doom metal:0.843;heavy metal:0.841;finish:0.832;metalcore:0.825;thrash metal:0.824;black metal:0.806;emo:0.796;hard rock:0.784;trance:0.779;electro:0.778;techno:0.775;metal:0.716;finnish heavy metal:0.703;progressive death metal:0.672;instrumental:0.652;electronic:0.652;hardcore:0.652;psychedelic:0.652;industrial:0.652;melodic:0.652;progressive:0.652;00s:0.652;melodic metal:0.652;abstract:0.652;death/thrash metal:0.616;trash metal:0.599;technical:0.587
You've Never Been Right - (Live In Boston_ MA 2008),Melvins,115.007,-14.682,0.0,0.0,165.38077,7,1,2009,0.3347065490692206,7.873464333286612,0.44653735592320687,sludge metal:1.000;grunge:0.944;alternative metal:0.925;stoner rock:0.908;doom metal:0.890;heavy metal:0.850;rock:0.779;metal:0.749;punk:0.711;alternative:0.711;experimental:0.711;sludge:0.711;stoner:0.711;alternative pop rock:0.655
Magdalaine,L.A. Guns,150.3,-9.244,0.0,0.0,398.44526,1,1,1989,0.6406840303493887,6.5495041928566415,0.39610843919950145,heavy metal:1.000;hard rock:0.987;glam rock:0.865;glam metal:0.857;rock:0.849;hair metal:0.849;los angeles:0.825;europop:0.825;soft rock:0.794;classic rock:0.791;pop metal:0.769;garage rock:0.768;new wave:0.734;downtempo:0.734;electro:0.708;hip hop:0.707;techno:0.706;alternative rock:0.697;indie rock:0.690;electronic:0.672;80s:0.672;united states:0.666;rock 'n roll:0.651;pop:0.639;glam:0.638;psychedelic:0.606;punk:0.606;metal:0.606;90s:0.606;industrial:0.606;american:0.606;house:0.606;melodic metal:0.606;germany:0.606;california:0.606;canada:0.606;sleaze:0.579;synthpop:0.576;thrash metal:0.569;power pop:0.565;80s metal:0.551;sleaze rock:0.540;80s hair metal:0.536;80s rock:0.535;gay metal:0.533;progressive rock:0.491
Luv,Stan,119.965,-9.147,0.0,0.0,254.95465,5,1,0,nan,-5.409991466232161,0.2903630517779138,power pop:1.000;alternative hip hop:0.899;classic rock:0.847;pop:0.821;rock:0.773;hip hop:0.771;japanese:0.718;indie:0.697;soul:0.697;vocal:0.662;smooth soul:0.588;english lyrics:0.549;punkish:0.476
Insanity,S.U.P,78.601,-7.803,0.0,0.0,369.24036,4,0,0,nan,0.9832874840279666,0.27927793612617063,doom metal:1.000;progressive metal:0.990;death metal:0.944;heavy metal:0.883;metal:0.790;french:0.749;death/doom metal:0.719;progressive death metal:0.697;coldwave:0.676;french metal:0.671;french death metal:0.559;progressive doom metal:0.532;alternative rock:0.380
Wichita Cathedral [live],Butthole Surfers,108.251,-6.367,0.0,0.0,165.38077,9,1,0,0.4944895175021134,8.795945239727684,0.3784897198891504,noise rock:1.000;experimental:0.844;punk:0.760;psychedelic:0.760;college rock:0.710;american underground:0.656;art rock:0.650;california:0.589;heavy metal:0.540;heavy:0.438;electronica:0.433;noise:0.428;funny:0.416;pop:0.411;metal:0.411;hardcore:0.411;indie:0.362;electronic:0.362;classic:0.360;rock:0.353;guitar:0.344;alternative:0.320;folk:0.319
Si Yo Tuviera,Los Brujos,148.748,-16.397,0.0,0.0,36.54485,3,1,0,0.21508031850922793,9.496017869565216,0.4604412898550725,kraut rock:1.000;alternative metal:0.955;alternative rock:0.869;blues:0.854;funk:0.845;rock:0.826;electronica:0.795;alternative:0.771;argentina:0.771;rock argentina:0.736;rock en espanol:0.718;punk:0.699;spanish:0.699;indie:0.699;avant-garde:0.699;experimental:0.699;90s:0.699;latin:0.699;anime:0.699;latin rock:0.649;rockers:0.538;argentina indie:0.527;fusion latina:0.463
Piece Of My Heart,Janis Joplin,80.455,-10.561,0.0,0.0,266.23955,4,1,1972,nan,8.4834596239995,0.3651864559159334,blues-rock:1.000;classic rock:0.879;rock:0.765;psychedelic:0.734;album rock:0.636;psychedelic rock:0.503;soundtrack:0.470;blues:0.444;instrumental:0.400;female:0.399;vocal:0.399;jazz:0.397;soul:0.359;folk:0.346;classic:0.345;guitar:0.330
Better,Vivian,140.08,-5.001,0.0,0.0,184.63302,2,1,0,nan,6.128768870859546,0.3536944571333504,happy hardcore:1.000;hard trance:0.993;eurodance:0.956;hard rock:0.929;pop rock:0.913;dance:0.902;alternative rock:0.886;trance:0.862;rock:0.832;electronic:0.817;alternative:0.801;swiss:0.801;czech republic:0.759;pop:0.738;switzerland:0.735;synthpop:0.701;high energy:0.630;euro-house:0.570;electro disco:0.552;german dance:0.482
The Heretic Anthem (Live version) (Album Version),Slipknot,163.007,-7.35,0.0,0.0,397.24363,11,0,0,nan,0.334121465623345,0.4803261512334029,rap metal:1.000;alternative metal:0.984;nu metal:0.917;alternative rock:0.810;metal:0.742;rock:0.733;pop:0.702;speed metal:0.535;heavy metal:0.463;death metal:0.456;heavy:0.413;industrial:0.398;melodic:0.387;guitar:0.367;acoustic:0.358;alternative:0.336;noise:0.318
II Allegro,Varios,144.478,-24.877,0.0,0.0,165.66812,5,1,0,nan,25.835360802978954,0.18934177091421814,electroclash:1.000;salsa:0.950;motown:0.950;gangster rap:0.950;northern soul:0.950;bossa nova:0.930;neofolk:0.925;psychedelic trance:0.916;breakbeat:0.888;stoner rock:0.887;doom metal:0.867;reggae:0.864;synthpop:0.859;pop rock:0.854;singer-songwriter:0.775;alternative country:0.734;latin:0.729;japan:0.729;party music:0.688;surf music:0.671;swedish:0.669;portugese:0.662;latin pop:0.661;pop:0.660;60s:0.660;greek:0.660;irish:0.660;90s:0.660;bass:0.660;grind:0.660;world:0.660;dreamy:0.660;christian:0.660;comedy:0.660;female vocalist:0.660;fusion:0.660;ebm:0.660;acid:0.660;calming:0.660;colombia:0.656;cover:0.647;india:0.643;brazilian:0.642;composer:0.639;psychedelic chill:0.638;hip hop:0.605
Merzwaltz,Atom,108.069,-12.643,0.0,0.0,331.88526,6,1,0,0.0,-3.4787116119166632,0.38954196637282007,tech house:1.000;hard rock:0.946;deep house:0.942;techno:0.864;rock:0.863;trance:0.847;electronic:0.831;house:0.806;hip hop:0.777;intelligent dance music:0.767;germany:0.761;electronica:0.745;acid:0.708;glam:0.706;mashup:0.654;united states:0.647;drum and bass:0.644;garage house:0.548;euro-house:0.496;alternative rock:0.416
No More Blues,Jimmy Wyble,80.016,-18.891,0.0,0.0,181.96853,8,1,2005,0.26695518627553855,4.2707012340983095,0.31207604428715857,western swing:1.000;country music:0.751;country:0.668;klezmer:0.667;folk:0.665;swing:0.647;big band:0.631;jazz:0.588;bebop:0.505;guitar:0.492;classical:0.431;classic:0.401;90s:0.356;christian:0.356;80s:0.355
Ugly Like Me (Demo Version),Die Symphony,160.184,-7.249,0.0,0.0,231.67955,5,0,0,nan,-0.734304260914241,0.44515570565991563,industrial rock:1.000;symphony:0.754;industrial:0.747;rock:0.724;electronic:0.687;modern rock:0.639;united states:0.607;hard rock:0.487;gothic:0.386
Hot Night Downtown,Charlie Peacock,118.155,-9.535,0.0,0.0,202.34404,4,1,1988,0.2884816426560289,9.878760398801749,0.3319141369254235,ccm:1.000;christian rock:0.970;soft rock:0.955;bluegrass:0.847;singer-songwriter:0.790;rock:0.776;jazz:0.776;pop:0.756;electronica:0.696;christian:0.677;contemporary christian:0.649;american:0.617;90s:0.617;soul:0.617;progressive:0.617;united states:0.588;christian pop:0.520;alternative pop:0.508;cerebral:0.493;21st century:0.453;alternative rock:0.332
Tootie Blues,Paul Geremia,116.318,-14.554,0.0,0.0,204.56444,0,1,2004,0.319565986882865,3.3117699093633015,0.30465346299995105,country blues:1.000;blues:0.759;singer-songwriter:0.754;slide:0.738;folk:0.582;acoustic blues:0.580;traditional:0.499;country:0.499;guitar:0.499;texas:0.499
The Old Rugged Cross (Medley)  (Love To Tell The Story Album Version),Andy Griffith,102.402,-14.701,0.0,0.0,215.48363,7,1,0,0.0,-5.862694934649508,0.2773664370547796,comedy:1.000;thrash metal:0.991;oldies:0.990;male vocalist:0.929;singer-songwriter:0.917;pop:0.903;male:0.841;american:0.841;germany:0.794;50s:0.794;christmas music:0.762;united states:0.757;traditional pop:0.731;vocal pop:0.696;holiday:0.619;world reggae:0.480
Obstacles in My Way,Walter Trout,166.411,-8.392,0.0,0.0,233.24689,7,1,1997,0.0,2.858690555955977,0.27751386693267777,blues-rock:1.000;chicago blues:0.814;british blues:0.814;country blues:0.781;harmonica blues:0.781;electric blues:0.781;art rock:0.755;blues:0.740;hard rock:0.721;folk rock:0.720;modern electric blues:0.692;classic rock:0.681;progressive rock:0.675;dance:0.646;united states:0.641;rock:0.620;guitar:0.594;contemporary blues:0.592;american:0.561;guitar virtuoso:0.561;new jersey:0.515;ballad:0.510;legends:0.494;modern blues:0.482;gramusels bluesrock:0.444;mezz 2008:0.425;blues guitarist:0.404;2 meter sessies:0.403
No Bad Oral Sex / Dick Dessert,Monique Marvez,121.075,-10.825,0.0,0.0,639.60771,1,1,0,0.368413732666965,11.513623394979696,0.4013162810298756,stand-up comedy:1.000;comedy:0.881;funny:0.879;spoken word:0.879;comedian:0.778;comedy central:0.668;latin:0.515
When The Sun Comes Out,Dancecore Allstars,95.298,-5.317,0.0,0.0,223.29424,5,0,0,0.5341277669740914,11.786090340939793,0.4294789565913926,hard trance:1.000;trance:0.883;electronic:0.725;euro-trance:0.648;dancecore:0.519
Face Drop,Sean Kingston,168.02,-3.426,0.0,0.0,184.58077,2,1,2009,0.9175519634036278,9.873849897396417,0.36499325012685135,reggae:1.000;hip hop:0.973;pop:0.836;jamaica:0.836;dancehall:0.696;rap:0.585;hardcore:0.367
Gone Dead On You Blues,Blind Lemon Jefferson,132.59,-24.321,0.0,0.0,165.35465,5,0,1972,nan,-11.026548766782135,0.2178996087527178,country blues:1.000;delta blues:0.972;texas blues:0.945;blues:0.929;louisiana blues:0.903;ragtime:0.883;chicago blues:0.883;bluegrass:0.865;smooth jazz:0.857;world music:0.773;oldies:0.763;jazz:0.751;classic rock:0.743;emo:0.741;funk:0.729;folk:0.728;country:0.707;chill-out:0.704;male vocalist:0.683;world:0.673;guitar:0.653;classic blues:0.620;italy:0.618;american:0.618;instrumental:0.618;alternative:0.618;mellow:0.618;acoustic:0.618;soul:0.618;male:0.618;japan:0.618;traditional:0.618;texas:0.618;gospel:0.618;guitar virtuoso:0.618;new zealand:0.618;acoustic guitar:0.595;field recording:0.583;acoustic blues:0.579;solo:0.577;cajun:0.549;guitar gods:0.535
Chagall(OS),Mei Chi Chiang,150.933,-21.585,0.0,0.0,73.03791,10,1,0,nan,10.4081633819221,0.28191796789267487,chinese music:1.000;female vocalist:0.840;pop:0.786;female:0.761;chinese:0.759;taiwan:0.720;mandarin:0.702;cpop:0.639;taiwanese:0.598
Les chasseurs d'esclaves,Gabriel Yared,111.034,-13.005,0.0,0.0,118.83057,2,1,2006,0.0,-3.231209480583901,0.34641086522108844,latin jazz:1.000;soundtrack:0.963;chill-out:0.886;bossa nova:0.869;jazz:0.865;opera:0.863;easy listening:0.854;electronic:0.845;film music:0.832;ambient:0.820;dark ambient:0.815;classical:0.812;rock:0.805;modern classical:0.794;swing:0.776;contemporary:0.775;funk:0.763;hip hop:0.758;original score:0.750;tribal:0.738;synthpop:0.728;electronica:0.723;composer:0.721;male vocalist:0.715;french:0.707;instrumental:0.704;contemporary classical music:0.694;pop:0.683;neoclassical:0.676;80s:0.647;00s:0.647;90s:0.647;piano:0.647;world:0.647;acoustic:0.647;beautiful:0.647;germany:0.647;new age:0.647;baroque:0.647;belgium:0.647
